brand,price,rating,sim_type,5g,volte,nfc,ir_blaster,processor_brand,num_cores,processor_speed,ram,storage,battery,fast_charging,fast_charging_capacity,display_type,screen_size,screen_resolution,refresh_rate,display_category,num_back_camera,num_front_camera,card,os,os_version,apple,asus,blackview,blu,cat,cola,doogee,duoqin,gionee,google,honor,huawei,ikall,infinix,iqoo,itel,jio,lava,leeco,leitz,lenovo,letv,lg,lyf,micromax,motorola,nokia,nothing,nubia,oneplus,oppo,oukitel,poco,realme,redmi,royole,samsung,sharp,sony,tcl,tecno,tesla,vertu,vivo,xiaomi,zte,Dual Sim,Single Sim,no,yes,no,yes,no,yes,no,yes,Not Available,a13,apple,bionic,dimensity,exynos,fusion,google,helio,kirin,qualcomm,samsung,sanpdragon,sc9863a,snapdragon,spreadtrum,tiger,unisoc,Dual Display,Foldable Display,"Foldable Display, Dual Display",Normal Display,Dual Punch Hole,Large Notch,No info available,Punch Hole,Small Notch,Water Drop Notch,Android,EMUI,Harmony,HarmonyOS,Hongmeng,Not Available,Pragati,iOS
oppo,16990,80.0,Dual Sim,no,yes,no,no,snapdragon,8,2,8,128,5000,1,33.0,Normal Display,6.59,"1080x2412px,",90,Punch Hole,3,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
huawei,19990,84.0,Dual Sim,no,yes,yes,no,snapdragon,8,2,8,128,4000,1,66.0,Normal Display,6.78,"1080x2388px,",90,Punch Hole,4,1,1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
samsung,57999,87.0,Dual Sim,yes,yes,yes,no,snapdragon,8,3,8,256,3700,1,25.0,Normal Display,6.1,"1080x2340px,",120,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
lenovo,46990,87.0,Dual Sim,yes,yes,yes,no,snapdragon,8,3,12,256,5600,1,68.0,Normal Display,6.92,"1080x2460px,",144,No info available,2,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
vivo,20990,77.0,Dual Sim,yes,yes,yes,no,dimensity,8,2,4,128,5000,1,18.0,Normal Display,6.58,1080x2408px,60,Water Drop Notch,3,1,1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
nokia,17990,82.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,6,128,4470,1,18.0,Normal Display,6.67,1080x2400px,60,Punch Hole,4,1,1000,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
realme,17499,82.0,Dual Sim,yes,yes,no,no,dimensity,8,2,8,128,5000,1,33.0,Normal Display,6.5,"1080x2400px,",90,Punch Hole,3,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
realme,17999,80.0,Dual Sim,yes,yes,no,no,dimensity,8,2,6,128,5000,1,33.0,Normal Display,6.5,"1080x2400px,",90,Punch Hole,3,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
nokia,49990,0.0,Dual Sim,yes,yes,no,no,snapdragon,8,3,8,128,6000,1,44.0,Normal Display,6.51,"1080x2408px,",144,Punch Hole,4,1,1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
poco,14999,74.0,Dual Sim,yes,yes,no,yes,snapdragon,8,2,4,128,5000,1,33.0,Normal Display,6.67,"1080x2400px,",120,Punch Hole,3,1,0,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
xiaomi,19980,82.0,Dual Sim,no,yes,no,yes,snapdragon,8,2,6,128,5020,1,33.0,Normal Display,6.67,"1080x2400px,",120,Punch Hole,4,1,512,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
iqoo,35990,85.0,Dual Sim,yes,yes,yes,no,snapdragon,8,3,12,256,4400,1,66.0,Normal Display,6.62,"1080x2400px,",120,Punch Hole,3,1,-1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
realme,15999,78.0,Dual Sim,no,yes,no,no,helio,8,2,4,128,5000,1,30.0,Normal Display,6.4,1080x2400px,60,Punch Hole,4,1,256,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
samsung,41999,88.0,Dual Sim,no,yes,yes,no,exynos,8,2,8,128,4000,1,25.0,Normal Display,6.2,"1440x3200px,",120,Punch Hole,3,1,1024,Android,v10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
xiaomi,25999,83.0,Dual Sim,yes,yes,yes,yes,dimensity,8,3,8,128,5500,1,67.0,Normal Display,6.67,"1440x3200px,",120,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
motorola,7990,65.0,Dual Sim,no,yes,no,no,helio,8,1,3,32,5000,1,18.0,Normal Display,6.5,"720x1600px,",90,Punch Hole,3,1,1024,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
oneplus,29990,84.0,Dual Sim,yes,yes,yes,no,dimensity,8,3,8,128,4500,1,80.0,Normal Display,6.43,"1080x2400px,",90,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
oppo,27990,83.0,Dual Sim,yes,yes,no,no,snapdragon,8,2,8,128,4500,1,65.0,Normal Display,6.43,"1080x2460px,",90,Punch Hole,4,1,256,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
poco,29999,84.0,Dual Sim,yes,yes,yes,yes,snapdragon,8,3,8,128,5500,1,67.0,Normal Display,6.67,"1440x3200px,",120,Punch Hole,3,1,-1,Android,v13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
oppo,8999,68.0,Dual Sim,no,yes,no,no,helio,8,2,4,64,4230,0,-1.0,Normal Display,6.52,720x1600px,60,Water Drop Notch,1,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
poco,13999,81.0,Dual Sim,no,yes,no,yes,helio,8,2,8,128,5000,1,33.0,Normal Display,6.43,"1080x2400px,",90,Punch Hole,3,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
realme,11499,71.0,Dual Sim,no,yes,no,no,helio,8,2,4,64,6000,1,18.0,Normal Display,6.5,720x1600px,60,Water Drop Notch,3,1,256,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
asus,39999,87.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,8,128,6000,1,65.0,Normal Display,6.78,"1080x2448px,",144,No info available,3,1,-1,Android,v11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
realme,27999,84.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,8,128,4300,1,65.0,Normal Display,6.43,"1080x2400px,",120,Punch Hole,3,1,-1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
samsung,24499,79.0,Dual Sim,yes,yes,yes,no,dimensity,8,2,6,128,5000,1,15.0,Normal Display,6.5,"720x1600px,",90,Water Drop Notch,4,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
nubia,60999,86.0,Dual Sim,yes,yes,yes,no,snapdragon,8,3,12,256,5000,1,165.0,Normal Display,6.8,"1116x2480px,",120,No info available,3,1,-1,Android,v13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
samsung,110999,89.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,12,256,4400,1,25.0,"Foldable Display, Dual Display",7.6,"1768x2208px,",120,Punch Hole,3,2,-1,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
lg,54999,89.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,8,128,4000,1,1.0,Dual Display,6.8,1080x2460px,60,No info available,3,1,2048,Not Available,Not Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
xiaomi,16490,80.0,Dual Sim,no,yes,no,yes,snapdragon,8,2,6,64,5020,1,33.0,Normal Display,6.67,1080x2400px,60,Punch Hole,4,1,512,Android,v10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
samsung,24990,83.0,Dual Sim,no,yes,no,no,snapdragon,8,2,6,128,4500,1,25.0,Normal Display,6.5,"1080x2400px,",90,Punch Hole,4,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
vivo,25000,0.0,Dual Sim,no,yes,no,no,snapdragon,4,1,3,16,3360,0,-1.0,Normal Display,6.0,720x1440px,60,No info available,1,1,1,Android,v8.1 (Oreo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
samsung,9950,66.0,Dual Sim,no,yes,no,no,helio,8,2,3,64,5000,0,-1.0,Normal Display,6.5,720x1600px,60,Water Drop Notch,2,1,1024,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
oppo,12999,75.0,Dual Sim,yes,yes,no,no,dimensity,8,2,8,128,5000,0,-1.0,Normal Display,6.56,720x1612px,60,Water Drop Notch,2,1,1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
oppo,19999,83.0,Dual Sim,no,yes,yes,no,helio,8,2,8,256,5000,1,66.0,Normal Display,6.67,"1080x2400px,",120,Punch Hole,3,1,1024,Android,v13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
oppo,32999,84.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,8,256,5000,1,120.0,Normal Display,6.73,"1080x2412px,",120,Punch Hole,3,1,-1,Android,v13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
nokia,28498,81.0,Dual Sim,yes,yes,yes,no,snapdragon,8,2,6,128,4500,1,20.0,Normal Display,6.58,"1080x2400px,",120,Water Drop Notch,3,1,1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
oppo,15998,71.0,Dual Sim,no,yes,no,no,helio,8,2,4,128,5000,1,33.0,Normal Display,6.56,720x1600px,60,Water Drop Notch,2,1,1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
motorola,59990,89.0,Dual Sim,yes,yes,yes,no,snapdragon,8,3,8,128,4800,1,125.0,Normal Display,6.7,"1080x2460px,",165,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
oppo,16990,78.0,Dual Sim,yes,yes,no,no,snapdragon,8,2,6,128,5000,1,67.0,Normal Display,6.59,"1080x2412px,",120,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
iqoo,27999,82.0,Dual Sim,yes,yes,no,no,snapdragon,8,2,12,256,4700,1,66.0,Normal Display,6.44,"1080x2404px,",90,Water Drop Notch,3,1,0,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
nokia,13499,75.0,Dual Sim,no,yes,no,no,unisoc,8,1,6,128,5050,1,18.0,Normal Display,6.5,"720x1600px,",90,Water Drop Notch,3,1,512,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
samsung,16499,78.0,Dual Sim,no,yes,no,no,Not Available,8,2,6,128,5000,1,25.0,Normal Display,6.6,1080x2408px,60,Water Drop Notch,4,1,1024,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
oppo,10999,66.0,Dual Sim,no,yes,no,no,helio,8,2,4,64,4230,0,-1.0,Normal Display,6.52,720x1600px,60,Water Drop Notch,1,1,256,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
xiaomi,13990,71.0,Dual Sim,no,yes,no,no,snapdragon,8,2,4,64,6000,1,18.0,Normal Display,6.7,720x1600px,60,Water Drop Notch,2,1,512,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
tecno,9999,74.0,Dual Sim,no,yes,no,no,helio,8,2,4,64,5000,1,18.0,Normal Display,6.6,"1080x2460px,",90,Water Drop Notch,3,1,1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
realme,31994,83.0,Dual Sim,yes,yes,yes,no,dimensity,8,2,8,128,5000,1,80.0,Normal Display,6.7,"1080x2412px,",120,Punch Hole,3,1,-1,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
xiaomi,24820,83.0,Dual Sim,yes,yes,no,yes,dimensity,8,2,6,128,4500,1,120.0,Normal Display,6.67,"2400x1080px,",120,Punch Hole,3,1,1024,Android,v11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
iqoo,22990,83.0,Dual Sim,yes,yes,no,no,snapdragon,8,3,8,128,4700,1,80.0,Normal Display,6.62,"1080x2400px,",120,Punch Hole,3,1,0,Android,v12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
